config,seed,interv_frac,alpha,boost,di_after_monitor,di_priv_after_monitor,efficiency_loss_rel,deviation_rel,efficiency_ok,reverse_ok,reaches_target,admissible,qualifying,selected
uniform bias=0.40 frac=1.00,57,1.0,0.7,1.1441833028902977,0.8054510941585187,1.2415403085953132,0.07503282066265372,0.03695963661609172,True,True,False,True,False,True
uniform bias=0.40 frac=1.00,57,1.0,1.0,1.2059761469861394,0.9290784714014542,1.0763353481773885,0.13724180526813937,0.052799480880131,False,True,True,False,False,False
uniform bias=0.40 frac=1.00,58,1.0,0.3,1.053644703808755,0.665995215913383,1.5015122873345934,-0.00480944917927211,0.013389932934955311,True,True,False,True,False,False
uniform bias=0.40 frac=1.00,58,1.0,0.5,1.0894078396812583,0.7130066429190334,1.4025114771806644,-0.0008097924840884904,0.022316554891592146,True,True,False,True,False,False
uniform bias=0.40 frac=1.00,58,1.0,0.7,1.1251709755537618,0.7874414023446469,1.2699357654073675,0.008954629129520896,0.03124317684822904,True,True,False,True,False,False
uniform bias=0.40 frac=1.00,58,1.0,1.0,1.1788156793625169,0.8853818752730854,1.129456145340181,0.03441019577198282,0.04463310978318435,True,True,True,True,True,True
uniform bias=0.40 frac=1.00,59,1.0,0.3,1.0582769734357296,0.6277405082642398,1.593014927083632,0.006559436392893697,0.014913803098126639,True,True,False,True,False,False
uniform bias=0.40 frac=1.00,59,1.0,0.5,1.0971282890595493,0.7141957878455424,1.400176278015613,0.01952098260222559,0.02485633849687773,True,True,False,True,False,False
uniform bias=0.40 frac=1.00,59,1.0,0.7,1.135979604683369,0.7743385910325353,1.2914247224415851,0.039353399702812576,0.03479887389562882,True,True,False,True,False,False
uniform bias=0.40 frac=1.00,59,1.0,1.0,1.1942565781190986,0.8683117210122119,1.1516601420907642,0.08198490827479706,0.04971267699375546,True,True,True,True,True,True
uniform bias=0.40 frac=1.00,60,1.0,0.3,1.0446336633663367,0.669050238357169,1.4946560701562073,0.0026394502909094977,0.010834083119273908,True,True,False,True,False,False
uniform bias=0.40 frac=1.00,60,1.0,0.5,1.0743894389438944,0.7139255592225889,1.4007062600321027,0.008890690625698658,0.018056805198789827,True,True,False,True,False,False
uniform bias=0.40 frac=1.00,60,1.0,0.7,1.104145214521452,0.7669600293362668,1.3038489122639256,0.01873521640650094,0.025279527278305746,True,True,False,True,False,False
uniform bias=0.40 frac=1.00,60,1.0,1.0,1.1487788778877888,0.8036762009534286,1.2442822106884162,0.04023941528897875,0.036113610397579654,True,True,False,True,False,True
uniform bias=0.40 frac=1.00,61,1.0,0.3,1.036269984858485,0.6937531544822766,1.4414348872348761,0.004286273701911987,0.008999285605396158,True,True,False,True,False,False
uniform bias=0.40 frac=1.00,61,1.0,0.5,1.0604499747641418,0.7519121015646232,1.329942686012289,0.010504505567923591,0.014998809342326933,True,True,False,True,False,False
uniform bias=0.40 frac=1.00,61,1.0,0.7,1.0846299646697986,0.7726831540940325,1.2941915385388405,0.01941131028572467,0.020998333079257702,True,True,False,True,False,False
uniform bias=0.40 frac=1.00,61,1.0,1.0,1.1208999495282836,0.8391505221881429,1.191681317664477,0.037812591459532016,0.029997618684653858,True,True,False,True,False,True
uniform bias=0.40 frac=1.00,62,1.0,0.3,1.0681703474279558,0.5962384415118054,1.677181359632613,-0.005280309229205218,0.01567757391572503,True,True,False,True,False,False
uniform bias=0.40 frac=1.00,62,1.0,0.5,1.1136172457132596,0.6727825657599426,1.4863643187163278,0.001397982122111993,0.0261292898595417,True,True,False,True,False,False
uniform bias=0.40 frac=1.00,62,1.0,0.7,1.1590641439985636,0.7372407756531107,1.3564089684460476,0.016235071476726006,0.03658100580335843,True,True,False,True,False,False
uniform bias=0.40 frac=1.00,62,1.0,1.0,1.2272344914265194,0.850042642966155,1.1764115697897002,0.0537884517648279,0.05225857971908346,True,True,True,True,True,True
uniform bias=0.40 frac=1.00,63,1.0,0.3,1.0402066765739968,0.6906738192757984,1.4478614536866963,0.019431050974883235,0.010817368309669789,True,True,False,True,False,False
uniform bias=0.40 frac=1.00,63,1.0,0.5,1.067011127623328,0.7392076552249085,1.3527998430911052,0.03729414779395061,0.018028947182783,True,True,False,True,False,False
uniform bias=0.40 frac=1.00,63,1.0,0.7,1.0938155786726593,0.7765413751857625,1.2877613890963404,0.05908449488166774,0.02524052605589621,True,True,False,True,False,False
uniform bias=0.40 frac=1.00,63,1.0,1.0,1.1340222552466561,0.8176084671427019,1.2230793101919581,0.09913360976696087,0.036057894365566,True,True,False,True,False,True
uniform bias=0.40 frac=1.00,64,1.0,0.3,1.06308166969147,0.6342580589404546,1.576645319525821,-0.018242630094216793,0.01654009773661491,True,True,False,True,False,False
uniform bias=0.40 frac=1.00,64,1.0,0.5,1.10513611615245,0.7157549045026359,1.3971262979956531,-0.020105656534604114,0.02756682956102485,True,True,False,True,False,False
uniform bias=0.40 frac=1.00,64,1.0,0.7,1.1471905626134302,0.7582749978394262,1.318782767266925,-0.013729701410385837,0.03859356138543485,True,True,False,True,False,False
uniform bias=0.40 frac=1.00,64,1.0,1.0,1.2102722323049002,0.8504018667358051,1.1759146341463413,0.011282321709577306,0.05513365912204977,True,True,True,True,True,True
uniform bias=0.40 frac=1.00,65,1.0,0.3,1.0618217888891786,0.6091213460800781,1.6417090066460012,0.008696230264781878,0.014847553253165485,True,True,False,True,False,False
uniform bias=0.40 frac=1.00,65,1.0,0.5,1.1030363148152975,0.6768014956445313,1.4775381059814008,0.023501868010629555,0.02474592208860912,True,True,False,True,False,False
uniform bias=0.40 frac=1.00,65,1.0,0.7,1.1442508407414167,0.7564252010144761,1.3220077790359903,0.04551402647860521,0.03464429092405281,True,True,False,True,False,False
uniform bias=0.40 frac=1.00,65,1.0,1.0,1.2060726296305952,0.8838231296063878,1.1314480991749467,0.09204449053455863,0.0494918441772183,True,True,True,True,True,True
uniform bias=0.40 frac=1.00,66,1.0,0.3,1.0710978026712623,0.6152520465316674,1.6253501400560222,0.0016282431745749226,0.01673415125775051,True,True,False,True,False,False
uniform bias=0.40 frac=1.00,66,1.0,0.5,1.1184963377854373,0.6901865906605243,1.4488835534213684,0.014535956654546253,0.027890252096250887,True,True,False,True,False,False
uniform bias=0.40 frac=1.00,66,1.0,0.7,1.1658948728996124,0.7769529049149902,1.2870792987245658,0.036901444558721526,0.03904635293475126,True,True,False,True,False,False
uniform bias=0.40 frac=1.00,66,1.0,1.0,1.2369926755708747,0.8716070659198621,1.1473059812160158,0.08818300346036628,0.05578050419250177,True,True,True,True,True,True
uniform bias=0.40 frac=1.00,67,1.0,0.3,1.07124674312674,0.5870589318730829,1.7034064992578828,0.0027743270560657,0.01763543619746973,True,True,False,True,False,False
uniform bias=0.40 frac=1.00,67,1.0,0.5,1.1187445718779,0.6873791290919009,1.4548012263932186,0.01562925288764607,0.029392393662449556,True,True,False,True,False,False
uniform bias=0.40 frac=1.00,67,1.0,0.7,1.16624240062906,0.7654059491509816,1.3064962470036185,0.03728847828792239,0.04114935112742932,True,True,False,True,False,False
uniform bias=0.40 frac=1.00,67,1.0,1.0,1.2374891437558,0.906597337829318,1.1030255200112518,0.08628537807964172,0.058784787324899036,True,True,True,True,True,True
uniform bias=0.40 frac=1.00,68,1.0,0.3,1.0540365853658538,0.6431797651309846,1.5547752808988764,0.004198564544997706,0.013099984862228955,True,True,False,True,False,False
uniform bias=0.40 frac=1.00,68,1.0,0.5,1.0900609756097561,0.6914182475158085,1.4463025868826758,0.013667184478709998,0.021833308103714887,True,True,False,True,False,False
uniform bias=0.40 frac=1.00,68,1.0,0.7,1.1260853658536587,0.7718157181571815,1.2956460674157304,0.028471465935393347,0.03056663134520088,True,True,False,True,False,False
uniform bias=0.40 frac=1.00,68,1.0,1.0,1.1801219512195122,0.8602529358626919,1.1624488081486928,0.06068225347598911,0.04366661620742977,True,True,True,True,True,True
uniform bias=0.40 frac=1.00,69,1.0,0.3,1.0581409694190824,0.6529681692505005,1.5314682201857324,0.007268803541150395,0.014833484492592707,True,True,False,True,False,False
uniform bias=0.40 frac=1.00,69,1.0,0.5,1.0969016156984708,0.7102460788338777,1.4079627185578507,0.019711373521563776,0.024722474154321196,True,True,False,True,False,False
uniform bias=0.40 frac=1.00,69,1.0,0.7,1.1356622619778591,0.8057092614728397,1.24114249124057,0.03823130426436106,0.03461146381604969,True,True,False,True,False,False
uniform bias=0.40 frac=1.00,69,1.0,1.0,1.1938032313969416,0.8935353895006848,1.1191498532126507,0.07740625180802652,0.04944494830864239,True,True,True,True,True,True
uniform bias=0.40 frac=1.00,70,1.0,0.3,1.060545131695768,0.6218999704054453,1.6079756352907588,0.01593689586415255,0.014748137998486273,True,True,False,True,False,False
uniform bias=0.40 frac=1.00,70,1.0,0.5,1.10090855282628,0.6888132583604616,1.4517722878625137,0.036829949386295587,0.024580229997477172,True,True,False,True,False,False
uniform bias=0.40 frac=1.00,70,1.0,0.7,1.141271973956792,0.7399822432672388,1.3513837785954248,0.06593776793193828,0.034412321996468015,True,True,False,True,False,True
uniform bias=0.40 frac=1.00,70,1.0,1.0,1.20181710565256,0.8305119857946137,1.2040765420660657,0.1250021801694641,0.049160459994954296,False,True,False,False,False,False
uniform bias=0.40 frac=1.00,71,1.0,0.3,1.0653071027082268,0.6112672457843639,1.6359456635318703,-0.0009304178546147115,0.01625241422378109,True,True,False,True,False,False
uniform bias=0.40 frac=1.00,71,1.0,0.5,1.1088451711803782,0.6816555952989269,1.4670164917541229,0.007395229928838249,0.027087357039635187,True,True,False,True,False,False
uniform bias=0.40 frac=1.00,71,1.0,0.7,1.1523832396525293,0.7446346448645886,1.3429404700634757,0.022877618794848,0.03792229985548923,True,True,False,True,False,False
uniform bias=0.40 frac=1.00,71,1.0,1.0,1.2176903423607564,0.8298415942769545,1.205049261083744,0.05952009162365685,0.054174714079270374,True,True,False,True,False,True
structure=uniform bias=0.30 frac=1.00,42,1.0,0.3,1.0238956428187198,0.7363277747893132,1.3580908316084257,0.0028717445637956064,0.006689874028869689,True,True,False,True,False,False
structure=uniform bias=0.30 frac=1.00,42,1.0,0.5,1.0398260713645329,0.7633136094674556,1.3100775193798448,0.006488403032298374,0.011149790048116106,True,True,False,True,False,False
structure=uniform bias=0.30 frac=1.00,42,1.0,0.7,1.0557564999103461,0.8057199211045366,1.2411260709914318,0.011466791174912786,0.015609706067362587,True,True,False,True,False,False
structure=uniform bias=0.30 frac=1.00,42,1.0,1.0,1.079652142729066,0.8635467097005559,1.1580149501661128,0.0214876165277925,0.022299580096232275,True,True,True,True,True,True
structure=uniform bias=0.30 frac=1.00,43,1.0,0.3,1.0345059235775071,0.716591579064464,1.3954950479679593,-0.001996038772064616,0.009257887154147944,True,True,False,True,False,False
structure=uniform bias=0.30 frac=1.00,43,1.0,0.5,1.0575098726291785,0.7782338654356007,1.2849607867427746,-8.507927380190071e-05,0.015429811923579886,True,True,False,True,False,False
structure=uniform bias=0.30 frac=1.00,43,1.0,0.7,1.0805138216808499,0.8167602944175612,1.2243494288775494,0.004419201834838742,0.02160173669301183,True,True,False,True,False,False
structure=uniform bias=0.30 frac=1.00,43,1.0,1.0,1.115019745258357,0.889960509483286,1.1236453632988763,0.016038101517258395,0.030859623847159772,True,True,True,True,True,True
structure=uniform bias=0.30 frac=1.00,44,1.0,0.3,1.038531231536049,0.6845751208205191,1.46076006794027,-0.0025796411679847656,0.009850485780982746,True,True,False,True,False,False
structure=uniform bias=0.30 frac=1.00,44,1.0,0.5,1.0642187192267487,0.7206053903373886,1.3877220645432564,-0.00036467196990900576,0.016417476301637965,True,True,False,True,False,False
structure=uniform bias=0.30 frac=1.00,44,1.0,0.7,1.089906206917448,0.7806558395321709,1.2809742134245445,0.00499808120955219,0.022984466822293128,True,True,False,True,False,False
structure=uniform bias=0.30 frac=1.00,44,1.0,1.0,1.1284374384534974,0.8527163785659098,1.1727228714450055,0.01894430594384224,0.03283495260327593,True,True,True,True,True,True
structure=uniform bias=0.30 frac=1.00,45,1.0,0.3,1.0331953125,0.7083333333333334,1.4117647058823528,0.0008622614000324961,0.00943483185378693,True,True,False,True,False,False
structure=uniform bias=0.30 frac=1.00,45,1.0,0.5,1.0553255208333334,0.7194010416666666,1.3900452488687784,0.0050167637963863445,0.01572471975631159,True,True,False,True,False,False
structure=uniform bias=0.30 frac=1.00,45,1.0,0.7,1.0774557291666667,0.7562934027777778,1.3222381635581062,0.012034995363139222,0.02201460765883619,True,True,False,True,False,False
structure=uniform bias=0.30 frac=1.00,45,1.0,1.0,1.1106510416666666,0.8485243055555556,1.1785166240409206,0.027931834907766892,0.03144943951262311,True,True,False,True,False,True
structure=uniform bias=0.30 frac=1.00,46,1.0,0.3,1.0228245381215597,0.7276965507691242,1.374199175388519,0.0026240525343564206,0.006104689704053679,True,True,False,True,False,False
structure=uniform bias=0.30 frac=1.00,46,1.0,0.5,1.0380408968692663,0.7802524127691166,1.2816365366317792,0.005814028958725453,0.010174482840089484,True,True,False,True,False,False
structure=uniform bias=0.30 frac=1.00,46,1.0,0.7,1.0532572556169726,0.8004662058460367,1.2492719776259262,0.010156491837599972,0.014244275976125232,True,True,False,True,False,False
structure=uniform bias=0.30 frac=1.00,46,1.0,1.0,1.0760817937385323,0.8813213781537171,1.1346598695868504,0.01883109825810888,0.020348965680178913,True,True,True,True,True,True
structure=uniform bias=0.30 frac=1.00,47,1.0,0.3,1.0479110124433335,0.6665037404622874,1.500366673570953,0.0028781152996401912,0.01225448306503745,True,True,False,True,False,False
structure=uniform bias=0.30 frac=1.00,47,1.0,0.5,1.0798516874055557,0.729604686304871,1.370605231532384,0.010854549596557406,0.02042413844172904,True,True,False,True,False,False
structure=uniform bias=0.30 frac=1.00,47,1.0,0.7,1.111792362367778,0.7887618230322929,1.267809839167455,0.023677136504533763,0.028593793818420636,True,True,False,True,False,False
structure=uniform bias=0.30 frac=1.00,47,1.0,1.0,1.1597033748111114,0.8794694326810065,1.1370491831098253,0.051997553012234084,0.04084827688345808,True,True,True,True,True,True
structure=uniform bias=0.30 frac=1.00,48,1.0,0.3,1.0394335532274566,0.6882734949964615,1.4529108083773312,0.00908886309794491,0.0107164301914098,True,True,False,True,False,False
structure=uniform bias=0.30 frac=1.00,48,1.0,0.5,1.0657225887124278,0.7377075029243841,1.3555508057541081,0.019401581781883247,0.01786071698568304,True,True,False,True,False,False
structure=uniform bias=0.30 frac=1.00,48,1.0,0.7,1.0920116241973987,0.8061545908245846,1.2404568694164952,0.033117081760734406,0.025005003779956222,True,True,False,True,False,False
structure=uniform bias=0.30 frac=1.00,48,1.0,1.0,1.1314451774248553,0.8707990627303297,1.1483705515995501,0.06007054665697329,0.035721433971366026,True,True,True,True,True,True
structure=uniform bias=0.30 frac=1.00,49,1.0,0.3,1.0428200063714559,0.6806762845310154,1.4691271353592084,0.0037606991563924248,0.010959212531311215,True,True,False,True,False,False
structure=uniform bias=0.30 frac=1.00,49,1.0,0.5,1.0713666772857597,0.7572020206617212,1.3206515206154588,0.012131104646586968,0.018265354218852007,True,True,False,True,False,False
structure=uniform bias=0.30 frac=1.00,49,1.0,0.7,1.0999133482000638,0.8256724161470895,1.2111340774424695,0.025192128312194726,0.025571495906392856,True,True,False,True,False,False
structure=uniform bias=0.30 frac=1.00,49,1.0,1.0,1.1427333545715197,0.910253492923133,1.0985950702464877,0.05357857288950529,0.036530708437704076,True,True,True,True,True,True
structure=uniform bias=0.30 frac=1.00,50,1.0,0.3,1.0382055283837994,0.6863219211958014,1.4570421971334777,-0.007246627125022435,0.010284945984886884,True,True,False,True,False,False
structure=uniform bias=0.30 frac=1.00,50,1.0,0.5,1.063675880639666,0.7318239270209375,1.3664488999023805,-0.007978328812786884,0.01714157664147822,True,True,False,True,False,False
structure=uniform bias=0.30 frac=1.00,50,1.0,0.7,1.0891462328955321,0.7849096004835961,1.2740320660925577,-0.005430524050750826,0.023998207298069438,True,True,False,True,False,False
structure=uniform bias=0.30 frac=1.00,50,1.0,1.0,1.1273517612793318,0.8304116063087321,1.204222089868308,0.0045402576856791756,0.034283153282956384,True,True,False,True,False,True
structure=uniform bias=0.30 frac=1.00,51,1.0,0.3,1.0217845499645641,0.7663024431273899,1.3049677825883692,0.0037317296650015443,0.0058431490306034405,True,True,False,True,False,False
structure=uniform bias=0.30 frac=1.00,51,1.0,0.5,1.0363075832742736,0.8033815936012959,1.24473850031506,0.007742401600703267,0.009738581717672421,True,True,False,True,False,False
structure=uniform bias=0.30 frac=1.00,51,1.0,0.7,1.0508306165839831,0.8487005552916255,1.1782718813661974,0.012971355263632014,0.013634014404741402,True,True,False,True,False,False
structure=uniform bias=0.30 frac=1.00,51,1.0,1.0,1.0726151665485473,0.8940195169819549,1.1185438136471737,0.02309906399657579,0.019477163435344842,True,True,True,True,True,True
